Date,Open,High,Low,Close,Adj Close,Volume
2018-03-20,3.080000,3.080000,2.970000,2.970000,2.838340,445200
2018-03-21,2.970000,3.000000,2.940000,2.940000,2.809670,120400
2018-03-22,2.920000,2.930000,2.870000,2.920000,2.790556,86600
2018-03-23,2.920000,2.950000,2.880000,2.880000,2.752329,88300
2018-03-26,2.910000,2.940000,2.910000,2.920000,2.790556,119100
2018-03-27,2.920000,2.920000,2.870000,2.870000,2.742773,40200
2018-03-28,2.780000,2.890000,2.780000,2.890000,2.761886,13900
2018-03-29,2.900000,2.900000,2.780000,2.780000,2.656762,5800
2018-04-02,2.800000,2.800000,2.800000,2.800000,2.675876,100
2018-04-03,2.910000,2.950000,2.850000,2.950000,2.819227,138300
2018-04-04,2.900000,2.920000,2.870000,2.880000,2.752329,9000
2018-04-05,2.940000,2.940000,2.940000,2.940000,2.809670,102000
2018-04-06,3.000000,3.000000,2.940000,2.940000,2.809670,8700
2018-04-09,2.980000,2.980000,2.960000,2.960000,2.828783,31500
2018-04-10,2.960000,2.960000,2.960000,2.960000,2.828783,0
2018-04-11,3.040000,3.040000,3.040000,3.040000,2.905236,79700
2018-04-12,2.990000,3.020000,2.990000,3.020000,2.886123,12800
2018-04-13,3.020000,3.020000,3.020000,3.020000,2.886123,0
2018-04-16,3.040000,3.040000,3.000000,3.000000,2.867010,900
2018-04-17,3.030000,3.030000,2.990000,2.990000,2.857453,12800
2018-04-18,2.990000,2.990000,2.990000,2.990000,2.857453,0
2018-04-19,3.000000,3.000000,2.990000,3.000000,2.867010,9200
2018-04-20,3.000000,3.000000,2.960000,2.960000,2.828783,5700
2018-04-23,3.010000,3.010000,2.950000,3.010000,2.876566,112100
2018-04-24,3.000000,3.000000,3.000000,3.000000,2.867010,20300
2018-04-25,2.970000,2.970000,2.970000,2.970000,2.838340,200
2018-04-26,2.950000,2.990000,2.870000,2.870000,2.742773,7100
2018-04-27,2.820000,2.820000,2.820000,2.820000,2.694989,46800
2018-04-30,2.800000,2.830000,2.800000,2.830000,2.704546,7800
2018-05-01,2.830000,2.830000,2.830000,2.830000,2.704546,0
2018-05-02,2.830000,2.830000,2.830000,2.830000,2.704546,0
2018-05-03,2.830000,2.830000,2.830000,2.830000,2.704546,0
2018-05-04,2.720000,2.870000,2.720000,2.870000,2.742773,1800
2018-05-07,2.790000,2.790000,2.750000,2.750000,2.628093,5300
2018-05-08,2.780000,2.780000,2.780000,2.780000,2.656762,6500
2018-05-09,2.870000,2.870000,2.870000,2.870000,2.742773,1000
2018-05-10,2.900000,2.900000,2.900000,2.900000,2.771443,3000
2018-05-11,2.930000,2.930000,2.930000,2.930000,2.800113,200
2018-05-14,2.810000,2.810000,2.810000,2.810000,2.685432,800
2018-05-15,2.900000,2.930000,2.900000,2.930000,2.800113,500
2018-05-16,2.860000,2.860000,2.800000,2.800000,2.675876,2200
2018-05-17,2.800000,2.800000,2.800000,2.800000,2.675876,0
2018-05-18,2.800000,2.800000,2.800000,2.800000,2.675876,0
2018-05-21,2.800000,2.800000,2.800000,2.800000,2.675876,19800
2018-05-22,2.840000,2.860000,2.790000,2.810000,2.685432,7300
2018-05-23,2.810000,2.810000,2.750000,2.750000,2.628093,5400
2018-05-24,2.750000,2.750000,2.700000,2.750000,2.628093,36400
2018-05-25,2.750000,2.750000,2.750000,2.750000,2.628093,11800
2018-05-29,2.720000,2.720000,2.670000,2.670000,2.551639,400
2018-05-30,2.620000,2.620000,2.590000,2.590000,2.475185,6700
2018-05-31,2.560000,2.620000,2.550000,2.580000,2.465628,13900
2018-06-01,2.660000,2.660000,2.640000,2.640000,2.522969,2500
2018-06-04,2.640000,2.640000,2.640000,2.640000,2.522969,0
2018-06-05,2.640000,2.640000,2.640000,2.640000,2.522969,0
2018-06-06,2.620000,2.690000,2.620000,2.690000,2.570752,8700
2018-06-07,2.690000,2.690000,2.690000,2.690000,2.570752,0
2018-06-08,2.630000,2.630000,2.630000,2.630000,2.513412,200
2018-06-11,2.620000,2.650000,2.620000,2.650000,2.532525,11900
2018-06-12,2.670000,2.670000,2.590000,2.600000,2.484742,59600
2018-06-13,2.580000,2.580000,2.560000,2.560000,2.446515,3800
2018-06-14,2.560000,2.560000,2.560000,2.560000,2.446515,40500
2018-06-15,2.560000,2.560000,2.560000,2.560000,2.446515,0
2018-06-18,2.560000,2.560000,2.560000,2.560000,2.446515,0
2018-06-19,2.480000,2.480000,2.480000,2.480000,2.370061,7000
2018-06-20,2.480000,2.480000,2.480000,2.480000,2.370061,0
2018-06-21,2.480000,2.480000,2.480000,2.480000,2.370061,58000
2018-06-22,2.490000,2.490000,2.490000,2.490000,2.379618,2000
2018-06-25,2.590000,2.590000,2.490000,2.490000,2.379618,1400
2018-06-26,2.510000,2.550000,2.510000,2.550000,2.436958,3500
2018-06-27,2.490000,2.490000,2.490000,2.490000,2.379618,7400
2018-06-28,2.490000,2.510000,2.470000,2.490000,2.379618,7700
2018-06-29,2.490000,2.490000,2.490000,2.490000,2.379618,0
2018-07-02,2.490000,2.490000,2.490000,2.490000,2.379618,0
2018-07-03,2.430000,2.440000,2.420000,2.420000,2.312721,8800
2018-07-05,2.420000,2.420000,2.420000,2.420000,2.312721,0
2018-07-06,2.420000,2.420000,2.420000,2.420000,2.312721,0
2018-07-09,2.540000,2.550000,2.450000,2.450000,2.341391,10900
2018-07-10,2.510000,2.510000,2.410000,2.500000,2.389175,5500
2018-07-11,2.510000,2.510000,2.480000,2.480000,2.370061,1000
2018-07-12,2.520000,2.520000,2.440000,2.440000,2.331835,32300
2018-07-13,2.440000,2.440000,2.440000,2.440000,2.331835,0
2018-07-16,2.440000,2.440000,2.440000,2.440000,2.331835,0
2018-07-17,2.500000,2.520000,2.500000,2.520000,2.408288,500
2018-07-18,2.470000,2.470000,2.430000,2.430000,2.322278,2000
2018-07-19,2.430000,2.430000,2.430000,2.430000,2.322278,0
2018-07-20,2.390000,2.450000,2.380000,2.450000,2.341391,1400
2018-07-23,2.470000,2.470000,2.470000,2.470000,2.360505,35600
2018-07-24,2.480000,2.480000,2.480000,2.480000,2.370061,51300
2018-07-25,2.480000,2.480000,2.480000,2.480000,2.370061,0
2018-07-26,2.430000,2.430000,2.430000,2.430000,2.322278,2700
2018-07-27,2.500000,2.500000,2.500000,2.500000,2.389175,400
2018-07-30,2.500000,2.500000,2.500000,2.500000,2.389175,0
2018-07-31,2.510000,2.520000,2.510000,2.520000,2.408288,12500
2018-08-01,2.520000,2.520000,2.520000,2.520000,2.408288,0
2018-08-02,2.500000,2.500000,2.450000,2.450000,2.341391,14000
2018-08-03,2.460000,2.460000,2.460000,2.460000,2.350948,6400
2018-08-06,2.460000,2.460000,2.380000,2.440000,2.331835,5000
2018-08-07,2.410000,2.410000,2.410000,2.410000,2.303165,4000
2018-08-08,2.480000,2.520000,2.440000,2.480000,2.370061,9700
2018-08-09,2.480000,2.480000,2.480000,2.480000,2.394197,0
2018-08-10,2.450000,2.450000,2.450000,2.450000,2.365234,300
2018-08-13,2.390000,2.390000,2.380000,2.380000,2.297656,9800
2018-08-14,2.380000,2.380000,2.380000,2.380000,2.297656,0
2018-08-15,2.330000,2.330000,2.250000,2.330000,2.249386,4000
2018-08-16,2.330000,2.330000,2.330000,2.330000,2.249386,102200
2018-08-17,2.330000,2.330000,2.330000,2.330000,2.249386,38200
2018-08-20,2.330000,2.330000,2.330000,2.330000,2.249386,0
2018-08-21,2.320000,2.340000,2.320000,2.320000,2.239732,42100
2018-08-22,2.320000,2.450000,2.320000,2.370000,2.288002,140200
2018-08-23,2.330000,2.350000,2.310000,2.310000,2.230078,167500
2018-08-24,2.350000,2.380000,2.280000,2.380000,2.297656,26800
2018-08-27,2.380000,2.380000,2.380000,2.380000,2.297656,0
2018-08-28,2.320000,2.320000,2.320000,2.320000,2.239732,1000
2018-08-29,2.310000,2.310000,2.310000,2.310000,2.230078,22800
2018-08-30,2.310000,2.310000,2.310000,2.310000,2.230078,3300
2018-08-31,2.300000,2.320000,2.290000,2.290000,2.210770,20300
2018-09-04,2.250000,2.300000,2.250000,2.280000,2.201116,22600
2018-09-05,2.300000,2.300000,2.240000,2.240000,2.162500,3300
2018-09-06,2.210000,2.210000,2.210000,2.210000,2.133538,18800
2018-09-07,2.230000,2.230000,2.160000,2.160000,2.085268,2600
2018-09-10,2.250000,2.290000,2.250000,2.290000,2.210770,16900
2018-09-11,2.270000,2.270000,2.220000,2.220000,2.143192,6600
2018-09-12,2.220000,2.220000,2.220000,2.220000,2.143192,0
2018-09-13,2.220000,2.220000,2.220000,2.220000,2.143192,0
2018-09-14,2.260000,2.260000,2.200000,2.230000,2.152846,18200
2018-09-17,2.230000,2.230000,2.230000,2.230000,2.152846,0
2018-09-18,2.160000,2.160000,2.160000,2.160000,2.085268,900
2018-09-19,2.170000,2.170000,2.170000,2.170000,2.094922,1800
2018-09-20,2.170000,2.170000,2.170000,2.170000,2.094922,0
2018-09-21,2.310000,2.350000,2.310000,2.350000,2.268694,47900
2018-09-24,2.310000,2.310000,2.310000,2.310000,2.230078,1200
2018-09-25,2.280000,2.280000,2.280000,2.280000,2.201116,228200
2018-09-26,2.280000,2.280000,2.280000,2.280000,2.201116,89300
2018-09-27,2.350000,2.350000,2.350000,2.350000,2.268694,500
2018-09-28,2.180000,2.270000,2.180000,2.270000,2.191462,25700
2018-10-01,2.280000,2.280000,2.280000,2.280000,2.201116,2200
2018-10-02,2.210000,2.210000,2.180000,2.180000,2.104576,73400
2018-10-03,2.290000,2.290000,2.150000,2.150000,2.075614,8800
2018-10-04,2.150000,2.150000,2.150000,2.150000,2.075614,0
2018-10-05,2.150000,2.150000,2.150000,2.150000,2.075614,0
2018-10-08,2.160000,2.160000,2.100000,2.120000,2.046652,6400
2018-10-09,2.110000,2.190000,2.110000,2.190000,2.114230,5200
2018-10-10,2.190000,2.190000,2.190000,2.190000,2.114230,0
2018-10-11,2.150000,2.150000,2.110000,2.110000,2.036998,900
2018-10-12,2.110000,2.110000,2.110000,2.110000,2.036998,0
2018-10-15,2.110000,2.110000,2.110000,2.110000,2.036998,0
2018-10-16,2.190000,2.190000,2.120000,2.190000,2.114230,3500
2018-10-17,2.190000,2.190000,2.190000,2.190000,2.114230,4800
2018-10-18,2.090000,2.090000,2.090000,2.090000,2.017690,600
2018-10-19,2.090000,2.090000,2.090000,2.090000,2.017690,0
2018-10-22,2.090000,2.090000,2.090000,2.090000,2.017690,0
2018-10-23,2.150000,2.150000,2.150000,2.150000,2.075614,400
2018-10-24,2.150000,2.150000,2.150000,2.150000,2.075614,0
2018-10-25,2.110000,2.140000,2.080000,2.090000,2.017690,23200
2018-10-26,2.090000,2.090000,2.090000,2.090000,2.017690,3300
2018-10-29,2.170000,2.170000,2.170000,2.170000,2.094922,38400
2018-10-30,2.080000,2.080000,2.080000,2.080000,2.008036,1000
2018-10-31,2.170000,2.170000,2.170000,2.170000,2.094922,83600
2018-11-01,2.250000,2.250000,2.250000,2.250000,2.172154,19800
2018-11-02,2.290000,2.290000,2.200000,2.200000,2.123884,7200
2018-11-05,2.240000,2.240000,2.240000,2.240000,2.162500,2600
2018-11-06,2.240000,2.240000,2.240000,2.240000,2.162500,14000
2018-11-07,2.240000,2.240000,2.240000,2.240000,2.162500,0
2018-11-08,2.280000,2.280000,2.280000,2.280000,2.201116,100
2018-11-09,2.260000,2.260000,2.260000,2.260000,2.181808,18400
2018-11-12,2.260000,2.260000,2.260000,2.260000,2.181808,100
2018-11-13,2.260000,2.260000,2.260000,2.260000,2.181808,7600
2018-11-14,2.130000,2.130000,2.110000,2.110000,2.036998,8800
2018-11-15,2.070000,2.140000,2.030000,2.140000,2.065960,14900
2018-11-16,2.130000,2.140000,2.020000,2.020000,1.950112,119300
2018-11-19,2.020000,2.020000,2.020000,2.020000,1.950112,2200
2018-11-20,2.030000,2.090000,2.000000,2.080000,2.008036,16500
2018-11-21,2.080000,2.080000,2.080000,2.080000,2.008036,0
2018-11-23,2.080000,2.080000,2.080000,2.080000,2.008036,0
2018-11-26,2.120000,2.120000,2.040000,2.040000,1.969420,4200
2018-11-27,2.040000,2.040000,2.040000,2.040000,1.969420,1600
2018-11-28,2.040000,2.040000,2.040000,2.040000,1.969420,0
2018-11-29,2.120000,2.120000,2.060000,2.060000,1.988728,5800
2018-11-30,2.050000,2.090000,1.990000,2.090000,2.017690,6300
2018-12-03,2.090000,2.090000,2.090000,2.090000,2.017690,0
2018-12-04,2.000000,2.010000,1.960000,2.000000,1.930804,122600
2018-12-06,1.970000,1.970000,1.960000,1.960000,1.892188,62600
2018-12-07,1.960000,2.000000,1.940000,1.960000,1.892188,22600
2018-12-10,1.920000,1.920000,1.920000,1.920000,1.853571,14400
2018-12-11,1.930000,1.930000,1.810000,1.810000,1.747377,131600
2018-12-12,1.910000,1.930000,1.910000,1.920000,1.853571,28000
2018-12-13,1.960000,2.000000,1.930000,1.930000,1.863225,89800
2018-12-14,1.980000,1.990000,1.900000,1.900000,1.834263,377800
2018-12-17,1.890000,1.930000,1.890000,1.930000,1.863225,12400
2018-12-18,1.930000,1.930000,1.930000,1.930000,1.863225,12700
2018-12-19,1.860000,1.920000,1.860000,1.920000,1.853571,38400
2018-12-20,1.790000,1.830000,1.790000,1.830000,1.766685,9500
2018-12-21,1.780000,1.780000,1.770000,1.770000,1.708761,17700
2018-12-24,1.770000,1.770000,1.770000,1.770000,1.708761,0
2018-12-26,1.740000,1.750000,1.710000,1.750000,1.689453,20800
2018-12-27,1.800000,1.800000,1.760000,1.770000,1.708761,106800
2018-12-28,1.860000,1.860000,1.840000,1.840000,1.776339,3900
2018-12-31,1.850000,1.900000,1.810000,1.900000,1.834263,7700
2019-01-02,1.910000,1.910000,1.830000,1.830000,1.766685,3400
2019-01-03,1.830000,1.830000,1.830000,1.830000,1.766685,800
2019-01-04,1.980000,1.990000,1.980000,1.990000,1.921150,5500
2019-01-07,1.990000,1.990000,1.990000,1.990000,1.921150,0
2019-01-08,2.040000,2.040000,1.960000,1.960000,1.892188,3200
2019-01-09,1.920000,1.920000,1.920000,1.920000,1.853571,4900
2019-01-10,2.000000,2.000000,2.000000,2.000000,1.930804,400
2019-01-11,2.060000,2.060000,1.930000,2.010000,1.940458,187900
2019-01-14,1.950000,1.950000,1.950000,1.950000,1.882534,16600
2019-01-15,1.950000,1.950000,1.950000,1.950000,1.882534,72400
2019-01-16,1.950000,1.950000,1.950000,1.950000,1.882534,0
2019-01-17,1.950000,1.950000,1.950000,1.950000,1.882534,0
2019-01-18,1.950000,1.950000,1.950000,1.950000,1.882534,6600
2019-01-22,2.000000,2.140000,2.000000,2.140000,2.065960,14200
2019-01-23,2.120000,2.140000,2.120000,2.140000,2.065960,37600
2019-01-24,2.140000,2.140000,2.140000,2.140000,2.065960,83100
2019-01-25,2.040000,2.210000,2.040000,2.070000,1.998382,16800
2019-01-28,2.150000,2.150000,2.150000,2.150000,2.075614,1300
2019-01-29,2.040000,2.040000,2.040000,2.040000,1.969420,5400
2019-01-30,2.020000,2.090000,2.020000,2.090000,2.017690,10900
2019-01-31,2.050000,2.100000,1.980000,2.100000,2.027344,82200
2019-02-01,1.990000,1.990000,1.990000,1.990000,1.921150,100
2019-02-04,1.970000,1.970000,1.970000,1.970000,1.901842,1000
2019-02-05,2.030000,2.030000,2.030000,2.030000,1.959766,9100
2019-02-06,2.110000,2.110000,2.110000,2.110000,2.036998,300
2019-02-07,2.110000,2.110000,2.110000,2.110000,2.036998,0
2019-02-08,2.110000,2.110000,2.110000,2.110000,2.036998,30400
2019-02-11,2.110000,2.110000,2.110000,2.110000,2.036998,0
2019-02-12,2.030000,2.030000,1.940000,1.940000,1.872880,53000
2019-02-13,2.040000,2.040000,2.040000,2.040000,1.969420,195800
2019-02-14,2.030000,2.030000,2.030000,2.030000,1.959766,1000
2019-02-15,1.950000,1.980000,1.950000,1.980000,1.911496,3400
2019-02-19,2.050000,2.050000,2.050000,2.050000,1.979074,200
2019-02-20,2.050000,2.050000,2.050000,2.050000,1.979074,0
2019-02-21,2.050000,2.050000,2.050000,2.050000,1.979074,0
2019-02-22,1.960000,2.030000,1.960000,1.990000,1.921150,15000
2019-02-25,2.070000,2.070000,1.990000,1.990000,1.921150,3200
2019-02-26,2.080000,2.080000,2.080000,2.080000,2.008036,6900
2019-02-27,2.220000,2.240000,2.200000,2.240000,2.162500,127800
2019-02-28,2.090000,2.120000,2.070000,2.070000,2.034716,35400
2019-03-01,2.160000,2.200000,2.090000,2.090000,2.054375,5500
2019-03-04,2.090000,2.090000,2.090000,2.090000,2.054375,0
2019-03-05,2.150000,2.150000,2.090000,2.090000,2.054375,3300
2019-03-06,2.120000,2.120000,2.120000,2.120000,2.083863,600
2019-03-07,2.120000,2.120000,2.120000,2.120000,2.083863,0
2019-03-08,2.080000,2.080000,2.080000,2.080000,2.044545,700
2019-03-11,2.010000,2.030000,2.010000,2.030000,1.995398,15100
2019-03-12,2.120000,2.120000,2.050000,2.050000,2.015057,9100
2019-03-13,2.070000,2.070000,2.060000,2.060000,2.024886,2700
2019-03-14,2.100000,2.100000,2.090000,2.090000,2.054375,9200
2019-03-15,2.190000,2.230000,2.190000,2.230000,2.191989,4600
2019-03-18,2.230000,2.230000,2.230000,2.230000,2.191989,0
2019-03-19,2.200000,2.200000,2.200000,2.200000,2.162500,45000
2019-03-20,2.200000,2.200000,2.200000,2.200000,2.162500,0
2019-03-21,2.020000,2.020000,2.020000,2.020000,1.985568,10000
2019-03-22,2.020000,2.020000,2.020000,2.020000,1.985568,100
2019-03-25,1.980000,1.980000,1.980000,1.980000,1.946250,600
2019-03-26,2.000000,2.000000,1.950000,1.950000,1.916761,600
2019-03-27,1.950000,1.950000,1.950000,1.950000,1.916761,0
2019-03-28,1.980000,2.010000,1.980000,2.010000,1.975739,7200
2019-03-29,2.000000,2.000000,2.000000,2.000000,1.965909,1700
2019-04-01,1.970000,2.010000,1.970000,1.990000,1.956080,27200
2019-04-02,2.000000,2.100000,2.000000,2.010000,1.975739,108500
2019-04-03,2.110000,2.110000,2.080000,2.090000,2.054375,32600
2019-04-04,2.050000,2.050000,2.050000,2.050000,2.015057,30000
2019-04-05,2.020000,2.020000,2.020000,2.020000,1.985568,30000
2019-04-08,2.010000,2.010000,2.010000,2.010000,1.975739,15000
2019-04-09,2.040000,2.120000,2.030000,2.080000,2.044545,86500
2019-04-10,2.010000,2.100000,2.010000,2.010000,1.975739,35400
2019-04-11,2.100000,2.100000,2.050000,2.050000,2.015057,12400
2019-04-12,2.190000,2.190000,2.190000,2.190000,2.152671,100
2019-04-15,2.130000,2.150000,2.080000,2.100000,2.064204,72600
2019-04-16,2.200000,2.200000,2.200000,2.200000,2.162500,5000
2019-04-17,2.190000,2.190000,2.190000,2.190000,2.152671,4400
2019-04-18,2.190000,2.190000,2.190000,2.190000,2.152671,2100
2019-04-22,2.150000,2.210000,2.150000,2.210000,2.172330,700
2019-04-23,2.130000,2.190000,2.050000,2.050000,2.015057,17100
2019-04-24,2.120000,2.120000,2.120000,2.120000,2.083863,1600
2019-04-25,2.020000,2.020000,2.020000,2.020000,1.985568,26200
2019-04-26,1.980000,2.020000,1.980000,2.020000,1.985568,4700
2019-04-29,2.120000,2.120000,2.120000,2.120000,2.083863,10400
2019-04-30,2.040000,2.040000,2.040000,2.040000,2.005227,500
2019-05-01,2.110000,2.130000,2.110000,2.130000,2.093693,26000
2019-05-02,2.140000,2.140000,2.050000,2.060000,2.024886,7000
2019-05-03,2.060000,2.060000,2.060000,2.060000,2.024886,0
2019-05-06,2.080000,2.080000,2.010000,2.010000,1.975739,183400
2019-05-07,2.000000,2.020000,2.000000,2.020000,1.985568,16500
2019-05-08,2.020000,2.020000,2.020000,2.020000,1.985568,0
2019-05-09,2.040000,2.040000,2.040000,2.040000,2.005227,50700
2019-05-10,2.080000,2.080000,2.030000,2.030000,1.995398,19800
2019-05-13,2.030000,2.030000,1.990000,1.990000,1.956080,2900
2019-05-14,1.990000,1.990000,1.990000,1.990000,1.956080,0
2019-05-15,1.990000,1.990000,1.990000,1.990000,1.956080,0
2019-05-16,1.990000,1.990000,1.950000,1.990000,1.956080,14400
2019-05-17,1.990000,1.990000,1.990000,1.990000,1.956080,0
2019-05-20,1.900000,1.950000,1.900000,1.950000,1.916761,4900
2019-05-21,1.910000,1.910000,1.910000,1.910000,1.877443,1600
2019-05-22,1.910000,1.910000,1.910000,1.910000,1.877443,5400
2019-05-23,1.920000,1.920000,1.870000,1.900000,1.867614,31700
2019-05-24,1.870000,1.920000,1.860000,1.910000,1.877443,11800
2019-05-28,1.910000,1.910000,1.910000,1.910000,1.877443,9000
2019-05-29,1.910000,1.910000,1.910000,1.910000,1.877443,7600
2019-05-30,1.910000,1.910000,1.910000,1.910000,1.877443,5300
2019-05-31,1.830000,1.850000,1.830000,1.830000,1.798807,5000
2019-06-03,1.830000,1.830000,1.830000,1.830000,1.798807,21100
2019-06-04,1.830000,1.830000,1.830000,1.830000,1.798807,0
2019-06-05,1.940000,1.940000,1.830000,1.830000,1.798807,1800
2019-06-06,1.830000,1.830000,1.830000,1.830000,1.798807,0
2019-06-07,1.840000,1.840000,1.840000,1.840000,1.808636,4900
2019-06-10,1.840000,1.840000,1.840000,1.840000,1.808636,4900
2019-06-11,1.920000,1.920000,1.880000,1.890000,1.857784,30700
2019-06-12,1.890000,1.890000,1.890000,1.890000,1.857784,10800
2019-06-13,1.890000,1.890000,1.890000,1.890000,1.857784,100
2019-06-14,1.890000,1.890000,1.890000,1.890000,1.857784,0
2019-06-17,1.800000,1.800000,1.800000,1.800000,1.769318,500
2019-06-18,1.860000,1.870000,1.800000,1.870000,1.838125,21400
2019-06-19,1.860000,1.860000,1.860000,1.860000,1.828295,500
2019-06-20,1.860000,1.860000,1.840000,1.840000,1.808636,13700
2019-06-21,1.870000,1.870000,1.810000,1.810000,1.779148,52700
2019-06-24,1.900000,1.900000,1.840000,1.840000,1.808636,2700
2019-06-25,1.800000,1.880000,1.800000,1.880000,1.847955,11100
2019-06-26,1.900000,1.910000,1.880000,1.910000,1.877443,51700
2019-06-27,1.810000,1.820000,1.810000,1.820000,1.788977,1600
2019-06-28,1.820000,1.820000,1.820000,1.820000,1.788977,1400
2019-07-01,1.820000,1.820000,1.820000,1.820000,1.788977,0
2019-07-02,1.950000,1.950000,1.950000,1.950000,1.916761,11300
2019-07-03,1.950000,1.950000,1.950000,1.950000,1.916761,0
2019-07-05,1.950000,1.950000,1.950000,1.950000,1.916761,12500
2019-07-08,1.950000,1.950000,1.950000,1.950000,1.916761,0
2019-07-09,1.950000,1.950000,1.950000,1.950000,1.916761,0
2019-07-10,1.950000,1.950000,1.900000,1.900000,1.867614,5800
2019-07-11,1.900000,1.900000,1.900000,1.900000,1.867614,0
2019-07-12,1.880000,1.920000,1.880000,1.920000,1.887273,232300
2019-07-15,1.920000,1.920000,1.920000,1.920000,1.887273,100
2019-07-16,1.920000,1.920000,1.920000,1.920000,1.887273,0
2019-07-17,1.920000,1.920000,1.920000,1.920000,1.887273,3200
2019-07-18,1.860000,1.860000,1.860000,1.860000,1.828295,800
2019-07-19,1.860000,1.860000,1.860000,1.860000,1.828295,0
2019-07-22,1.870000,1.870000,1.870000,1.870000,1.838125,1600
2019-07-23,1.870000,1.870000,1.870000,1.870000,1.838125,0
2019-07-24,2.000000,2.000000,2.000000,2.000000,1.965909,10000
2019-07-25,1.990000,1.990000,1.990000,1.990000,1.956080,1100
2019-07-26,1.980000,1.980000,1.980000,1.980000,1.946250,17100
2019-07-29,1.910000,1.930000,1.880000,1.930000,1.897102,23200
2019-07-30,1.910000,1.930000,1.880000,1.930000,1.897102,100
2019-07-31,1.810000,1.810000,1.810000,1.810000,1.779148,600
2019-08-01,1.810000,1.810000,1.810000,1.810000,1.779148,1600
2019-08-02,1.810000,1.810000,1.810000,1.810000,1.779148,1600
2019-08-05,1.800000,1.800000,1.800000,1.800000,1.769318,1000
2019-08-06,1.800000,1.800000,1.800000,1.800000,1.769318,0
2019-08-07,1.750000,1.760000,1.750000,1.760000,1.730000,600
2019-08-08,1.730000,1.730000,1.730000,1.730000,1.730000,1300
2019-08-09,1.730000,1.760000,1.730000,1.750000,1.750000,2100
2019-08-12,1.760000,1.760000,1.620000,1.620000,1.620000,38900
2019-08-13,1.710000,1.710000,1.620000,1.630000,1.630000,701500
2019-08-14,1.710000,1.710000,1.620000,1.630000,1.630000,701500
2019-08-15,1.620000,1.650000,1.620000,1.650000,1.650000,800
2019-08-16,1.650000,1.650000,1.650000,1.650000,1.650000,0
